SKU1,DESCRIPCION2,MARCA3,AROMA4,COD. COLOR5,DESCRIP. DE COLOR6,DESCRIPCION IMPRESA7,CONTADOR8,COLECTIVA9,CORRUGADO10,UNITARIO11,COLECTIVA12,CORRUGADO13,14,DESCRIPCION_LARGA_CORRUGADO15,DESCRIPCION_LARGA_COLECTIVA16,DESCRIPCION_LARGA_SKU17,AVAILABLE18,UM19,AVERAGE_COST20
2200301009,ANILINA VEGETAL VIOLETA 25 SOBRES,,,,VIOLETA,ANILINA VEG. C/25 SOBRES,24,10,100,7501130586110,N/A,27501130586114,,CORRUGADO 100 ANILINA VEGETAL VIOLETA 25 SOBRES   VIOLETA,COLECTIVA 10 ANILINA VEGETAL VIOLETA 25 SOBRES   VIOLETA,10 ANILINA VEGETAL VIOLETA 25 SOBRES   VIOLETA,86,PZ,7.05368
2200301007,ANILINA VEGETAL CAFE  25 SOBRES,,,,CAFE,ANILINA VEG. C/25 SOBRES,24,10,100,7501130586042,N/A,27501130586046,,CORRUGADO 100 ANILINA VEGETAL CAFE  25 SOBRES   CAFE,COLECTIVA 10 ANILINA VEGETAL CAFE  25 SOBRES   CAFE,10 ANILINA VEGETAL CAFE  25 SOBRES   CAFE,290,PZ,4.21245
2200301003,ANILINA VEGETAL AMARILLO 25 SOBRES,,,,AMARILLO,ANILINA VEG. C/25 SOBRES,24,10,100,7501130586028,N/A,27501130586022,,CORRUGADO 100 ANILINA VEGETAL AMARILLO 25 SOBRES   AMARILLO,COLECTIVA 10 ANILINA VEGETAL AMARILLO 25 SOBRES   AMARILLO,10 ANILINA VEGETAL AMARILLO 25 SOBRES   AMARILLO,116,PZ,3.82259
2200301004,ANILINA VEGETAL HUEVO 25 SOBRES,,,,HUEVO,ANILINA VEG. C/25 SOBRES,24,10,100,7501130586059,N/A,27501130586053,,CORRUGADO 100 ANILINA VEGETAL HUEVO 25 SOBRES   HUEVO,COLECTIVA 10 ANILINA VEGETAL HUEVO 25 SOBRES   HUEVO,10 ANILINA VEGETAL HUEVO 25 SOBRES   HUEVO,105,PZ,3.92139
1321381136,CIRIO C/BAÑO MINI PILLAR 5 X 7 CM,,SIN AROMA,,COBRE,MINI PILLAR 5X7CM,17,---,120,7501130588787,,27501130588781,,CORRUGADO 120 CIRIO C/BAÑO MINI PILLAR 5 X 7 CM SIN AROMA  COBRE,COLECTIVA --- CIRIO C/BAÑO MINI PILLAR 5 X 7 CM SIN AROMA  COBRE,--- CIRIO C/BAÑO MINI PILLAR 5 X 7 CM SIN AROMA  COBRE,0,PZ,5.62
1321380040,CIRIO C/BAÑO MINI PILLAR 5 X 7 CM,,SIN AROMA,,NARANJA,MINI PILLAR 5X7CM,17,---,120,7501130572700,N/A,27501130572704,,CORRUGADO 120 CIRIO C/BAÑO MINI PILLAR 5 X 7 CM SIN AROMA  NARANJA,COLECTIVA --- CIRIO C/BAÑO MINI PILLAR 5 X 7 CM SIN AROMA  NARANJA,--- CIRIO C/BAÑO MINI PILLAR 5 X 7 CM SIN AROMA  NARANJA,93,PZ,3.0251
1321380264,CIRIO C/BAÑO MINI PILLAR 5 X 7 CM,,SIN AROMA,,FIUSHA,MINI PILLAR 5X7CM,17,---,120,7501130584338,N/A,27501130584332,,CORRUGADO 120 CIRIO C/BAÑO MINI PILLAR 5 X 7 CM SIN AROMA  FIUSHA,COLECTIVA --- CIRIO C/BAÑO MINI PILLAR 5 X 7 CM SIN AROMA  FIUSHA,--- CIRIO C/BAÑO MINI PILLAR 5 X 7 CM SIN AROMA  FIUSHA,229,PZ,2.94376
1321380084,CIRIO C/BAÑO MINI PILLAR 5 X 7 CM,,SIN AROMA,,VERDE LIMON,MINI PILLAR 5X7CM,17,---,120,7501130584345,N/A,27501130584349,,CORRUGADO 120 CIRIO C/BAÑO MINI PILLAR 5 X 7 CM SIN AROMA  VERDE LIMON,COLECTIVA --- CIRIO C/BAÑO MINI PILLAR 5 X 7 CM SIN AROMA  VERDE LIMON,--- CIRIO C/BAÑO MINI PILLAR 5 X 7 CM SIN AROMA  VERDE LIMON,363,PZ,3.16798
1321380055,CIRIO C/BAÑO MINI PILLAR 5 X 7 CM,,SIN AROMA,,TURQUESA,MINI PILLAR 5X7CM,17,---,120,7501130584352,N/A,27501130584356,,CORRUGADO 120 CIRIO C/BAÑO MINI PILLAR 5 X 7 CM SIN AROMA  TURQUESA,COLECTIVA --- CIRIO C/BAÑO MINI PILLAR 5 X 7 CM SIN AROMA  TURQUESA,--- CIRIO C/BAÑO MINI PILLAR 5 X 7 CM SIN AROMA  TURQUESA,294,PZ,3.05658
,CIRIO C/BAÑO 7 X 8 CM (1),,SIN AROMA,,NARANJA,CIRIO C/BAÑO 7 X 8 CM (1),25,---,24,7501130573158,N/A,27501130573152,,CORRUGADO 24 CIRIO C/BAÑO 7 X 8 CM (1) SIN AROMA  NARANJA,COLECTIVA --- CIRIO C/BAÑO 7 X 8 CM (1) SIN AROMA  NARANJA,--- CIRIO C/BAÑO 7 X 8 CM (1) SIN AROMA  NARANJA,#N/D,#N/D,#N/D
,CIRIO C/BAÑO 7 X 8 CM (1),,SIN AROMA,,VERDE LIMON,CIRIO C/BAÑO 7 X 8 CM (1),25,---,24,7501130584260,N/A,27501130584264,,CORRUGADO 24 CIRIO C/BAÑO 7 X 8 CM (1) SIN AROMA  VERDE LIMON,COLECTIVA --- CIRIO C/BAÑO 7 X 8 CM (1) SIN AROMA  VERDE LIMON,--- CIRIO C/BAÑO 7 X 8 CM (1) SIN AROMA  VERDE LIMON,#N/D,#N/D,#N/D
,CIRIO C/BAÑO 7 X 8 CM (1),,SIN AROMA,,ORO,CIRIO C/BAÑO 7 X 8 CM (1),25,---,24,7501130573219,N/A,27501130573213,,CORRUGADO 24 CIRIO C/BAÑO 7 X 8 CM (1) SIN AROMA  ORO,COLECTIVA --- CIRIO C/BAÑO 7 X 8 CM (1) SIN AROMA  ORO,--- CIRIO C/BAÑO 7 X 8 CM (1) SIN AROMA  ORO,#N/D,#N/D,#N/D
,CIRIO C/BAÑO 7 X 8 CM (1),,SIN AROMA,,PLATA,CIRIO C/BAÑO 7 X 8 CM (1),25,---,24,7501130573226,N/A,27501130573220,,CORRUGADO 24 CIRIO C/BAÑO 7 X 8 CM (1) SIN AROMA  PLATA,COLECTIVA --- CIRIO C/BAÑO 7 X 8 CM (1) SIN AROMA  PLATA,--- CIRIO C/BAÑO 7 X 8 CM (1) SIN AROMA  PLATA,#N/D,#N/D,#N/D
,CIRIO C/BAÑO 7 X 8 CM (1),,SIN AROMA,,TURQUESA,CIRIO C/BAÑO 7 X 8 CM (1),25,---,24,7501130582136,N/A,27501130582130,,CORRUGADO 24 CIRIO C/BAÑO 7 X 8 CM (1) SIN AROMA  TURQUESA,COLECTIVA --- CIRIO C/BAÑO 7 X 8 CM (1) SIN AROMA  TURQUESA,--- CIRIO C/BAÑO 7 X 8 CM (1) SIN AROMA  TURQUESA,#N/D,#N/D,#N/D
1321044038,CIRIO C/BAÑO 7 X 8 CM (1),,SIN AROMA,,AMARILLO,CIRIO C/BAÑO 7 X 8 CM (1),,---,24,7501130573127,N/A,17501130577030,,CORRUGADO 24 CIRIO C/BAÑO 7 X 8 CM (1) SIN AROMA  AMARILLO,COLECTIVA --- CIRIO C/BAÑO 7 X 8 CM (1) SIN AROMA  AMARILLO,--- CIRIO C/BAÑO 7 X 8 CM (1) SIN AROMA  AMARILLO,240,PZ,6.14163
1321044264,CIRIO C/BAÑO 7 X 8 CM (1),,SIN AROMA,,FIUSHA,CIRIO C/BAÑO 7 X 8 CM (1),25,---,24,7501130584246,N/A,27501130584240,,CORRUGADO 24 CIRIO C/BAÑO 7 X 8 CM (1) SIN AROMA  FIUSHA,COLECTIVA --- CIRIO C/BAÑO 7 X 8 CM (1) SIN AROMA  FIUSHA,--- CIRIO C/BAÑO 7 X 8 CM (1) SIN AROMA  FIUSHA,122,PZ,9.82235
1012040009,CIRIO 8X9CM CON CAFE Y AROMA,,CAFE,,,CIRIO 8X9CM CON CAFE Y AROMA,28,---,24,7501130585489,N/A,27501130585483,,CORRUGADO 24 CIRIO 8X9CM CON CAFE Y AROMA CAFE  ,COLECTIVA --- CIRIO 8X9CM CON CAFE Y AROMA CAFE  ,--- CIRIO 8X9CM CON CAFE Y AROMA CAFE  ,49,PZ,15.43405
2320006000,PABILO 1M,,--,,---,PABILO  1M,10,50,1000,7501130589241,N/A,27501130589245,,CORRUGADO 1000 PABILO 1M --  ---,COLECTIVA 50 PABILO 1M --  ---,50 PABILO 1M --  ---,766,PZ,0.69324
2320006001,PABILO EMPARAFINADO 1M,,--,,---,PABILO EMPARAFINADO 1M,22,50,1000,7501130573066,N/A,27501130573060,,CORRUGADO 1000 PABILO EMPARAFINADO 1M --  ---,COLECTIVA 50 PABILO EMPARAFINADO 1M --  ---,50 PABILO EMPARAFINADO 1M --  ---,8,PZ,0.6575
2155223508TM,ANILINA AL ACIDO II SUPRA 1/2,,,508,NARANJA,ANILINA AL ACIDO II SUP 1/2,27,---,12,,,,,CORRUGADO 12 ANILINA AL ACIDO II SUPRA 1/2  508 NARANJA,COLECTIVA --- ANILINA AL ACIDO II SUPRA 1/2  508 NARANJA,--- ANILINA AL ACIDO II SUPRA 1/2  508 NARANJA,132,PZ,53.76469
2155122541C,ANILINA BASICA VERDE BRILANTE CRIS EX 1/4,,,541,VERDE BRILLANTE,ANILINA BASICA CRIS EX 1/4,26,---,36,,,,,CORRUGADO 36 ANILINA BASICA VERDE BRILANTE CRIS EX 1/4  541 VERDE BRILLANTE,COLECTIVA --- ANILINA BASICA VERDE BRILANTE CRIS EX 1/4  541 VERDE BRILLANTE,--- ANILINA BASICA VERDE BRILANTE CRIS EX 1/4  541 VERDE BRILLANTE,75,PZ,10.17776
2155173542TM,ANILINA BASICA AZUL VICTORIA SUPRA 1/2,,,545,AZUL VICTORIA,ANILINA BASICA SUPR 1/2,23,---,12,,,,,CORRUGADO 12 ANILINA BASICA AZUL VICTORIA SUPRA 1/2  545 AZUL VICTORIA,COLECTIVA --- ANILINA BASICA AZUL VICTORIA SUPRA 1/2  545 AZUL VICTORIA,--- ANILINA BASICA AZUL VICTORIA SUPRA 1/2  545 AZUL VICTORIA,#N/D,#N/D,#N/D
2150220015,NEGRO PALMA,,,,,NEGRO (PALMA),13,---,6,,,,,CORRUGADO 6 NEGRO PALMA   ,COLECTIVA --- NEGRO PALMA   ,--- NEGRO PALMA   ,22,KG,358.63176
21555235791M,ANILINA DIRECTA AZUL TURQUESA B SUP 1/2,,,579,AZUL TURQUESA,ANIL DIR B SUP 1/2,18,---,12,,,,,CORRUGADO 12 ANILINA DIRECTA AZUL TURQUESA B SUP 1/2  579 AZUL TURQUESA,COLECTIVA --- ANILINA DIRECTA AZUL TURQUESA B SUP 1/2  579 AZUL TURQUESA,--- ANILINA DIRECTA AZUL TURQUESA B SUP 1/2  579 AZUL TURQUESA,#N/D,#N/D,#N/D
2155143543TM,ANILINA BASICA VIOLETA DE METILO SU 1/2,,,543,VIOL DE MET,ANILINA BASICA SUPR 1/2,23,---,12,,,,,CORRUGADO 12 ANILINA BASICA VIOLETA DE METILO SU 1/2  543 VIOL DE MET,COLECTIVA --- ANILINA BASICA VIOLETA DE METILO SU 1/2  543 VIOL DE MET,--- ANILINA BASICA VIOLETA DE METILO SU 1/2  543 VIOL DE MET,47,PZ,218.0798
2155372567TM,ANILINA DIRECTA ROJO CONGO OBS EXT 1/2,,,567,ROJO CONGO,ANILINA DIR OBS EXT 1/2,23,---,12,,,,,CORRUGADO 12 ANILINA DIRECTA ROJO CONGO OBS EXT 1/2  567 ROJO CONGO,COLECTIVA --- ANILINA DIRECTA ROJO CONGO OBS EXT 1/2  567 ROJO CONGO,--- ANILINA DIRECTA ROJO CONGO OBS EXT 1/2  567 ROJO CONGO,131,PZ,32.71037
2155593587TM,ANILINA A LA GRASA ROJA ESCAR 1/2,,,587,ROJO ESCARLATA,ANILINA A LA GRASA 1/2,22,---,12,,,,,CORRUGADO 12 ANILINA A LA GRASA ROJA ESCAR 1/2  587 ROJO ESCARLATA,COLECTIVA --- ANILINA A LA GRASA ROJA ESCAR 1/2  587 ROJO ESCARLATA,--- ANILINA A LA GRASA ROJA ESCAR 1/2  587 ROJO ESCARLATA,22,PZ,201.84771
2150454001,BLANQUEADOR DE ROPA AZUL ULTRAMAR 50KG,,,,AZUL ULTRAMAR,BLANQ ROPA 50KG,15,---,50KG,,,,,CORRUGADO 50KG BLANQUEADOR DE ROPA AZUL ULTRAMAR 50KG   AZUL ULTRAMAR,COLECTIVA --- BLANQUEADOR DE ROPA AZUL ULTRAMAR 50KG   AZUL ULTRAMAR,--- BLANQUEADOR DE ROPA AZUL ULTRAMAR 50KG   AZUL ULTRAMAR,0,KG,46.293
215503602TM,ANILINA SIN GRASA BASE DE RHODAMINA 1/2,,,602,BASE  DE RHOD,ANILINA S/GRASA 1/2,19,---,12,,,,,CORRUGADO 12 ANILINA SIN GRASA BASE DE RHODAMINA 1/2  602 BASE  DE RHOD,COLECTIVA --- ANILINA SIN GRASA BASE DE RHODAMINA 1/2  602 BASE  DE RHOD,--- ANILINA SIN GRASA BASE DE RHODAMINA 1/2  602 BASE  DE RHOD,#N/D,#N/D,#N/D
215516245TM,ANILINA BASICA AZUL VICTORIA EXTRA 1/2,,,545,AZUL VICTORIA,ANILINA BASICA EXTRA 1/2,24,---,12,,,,,CORRUGADO 12 ANILINA BASICA AZUL VICTORIA EXTRA 1/2  545 AZUL VICTORIA,COLECTIVA --- ANILINA BASICA AZUL VICTORIA EXTRA 1/2  545 AZUL VICTORIA,--- ANILINA BASICA AZUL VICTORIA EXTRA 1/2  545 AZUL VICTORIA,#N/D,#N/D,#N/D
2150181613,ANILINA ROSA MEXICANO ULTRA 1KG,,,613,ROSA MEXICANO,ANILINA ULTRA 1KG,17,---,12,,,,,CORRUGADO 12 ANILINA ROSA MEXICANO ULTRA 1KG  613 ROSA MEXICANO,COLECTIVA --- ANILINA ROSA MEXICANO ULTRA 1KG  613 ROSA MEXICANO,--- ANILINA ROSA MEXICANO ULTRA 1KG  613 ROSA MEXICANO,8,PZ,29.04875
2020030021,CITOCOL SUELTO AZUL MARINO 21 1KG,,,21,AZUL MARINO,CITOCOL SUELTO 1KG,18,---,12,,,,,CORRUGADO 12 CITOCOL SUELTO AZUL MARINO 21 1KG  21 AZUL MARINO,COLECTIVA --- CITOCOL SUELTO AZUL MARINO 21 1KG  21 AZUL MARINO,--- CITOCOL SUELTO AZUL MARINO 21 1KG  21 AZUL MARINO,24.5,KG,104.55735
1210151010,CIRIO 5.1X40 PRIMERA COMUNION,,,,BLANCO,CIRIO 1A COMUNION 5.1 X 40CM,28,---,10,7501130588794,N/A,27501130588798,,CORRUGADO 10 CIRIO 5.1X40 PRIMERA COMUNION   BLANCO,COLECTIVA --- CIRIO 5.1X40 PRIMERA COMUNION   BLANCO,--- CIRIO 5.1X40 PRIMERA COMUNION   BLANCO,14,PZ,33.94268
2320404000,PARAFINA EN GEL 1L,,,,,PARAFINA EN GEL 1L,18,---,6,7501130576432,N/A,27501130576436,,CORRUGADO 6 PARAFINA EN GEL 1L   ,COLECTIVA --- PARAFINA EN GEL 1L   ,--- PARAFINA EN GEL 1L   ,143,PZ,45.14044
2150930160,COL VEL GRASA 20G VIOLETA,,,,VIOLETA,COLORANTE VELA A LA GRASA 20G,29,---,100,N/A,N/A,,,CORRUGADO 100 COL VEL GRASA 20G VIOLETA   VIOLETA,COLECTIVA --- COL VEL GRASA 20G VIOLETA   VIOLETA,--- COL VEL GRASA 20G VIOLETA   VIOLETA,87,PZ,6.97121
2150930030,COL VEL GRASA 20G AMARILLO,,,,AMARILLO,COLORANTE VELA A LA GRASA 20G,29,---,100,N/A,N/A,,,CORRUGADO 100 COL VEL GRASA 20G AMARILLO   AMARILLO,COLECTIVA --- COL VEL GRASA 20G AMARILLO   AMARILLO,--- COL VEL GRASA 20G AMARILLO   AMARILLO,52,PZ,5.16277
2155222508,ANILINA AL ACIDO II EXTRA,,,508,NARANJA,ANILINA AL ACIDO II EXTRA,25,---,12,,,,,CORRUGADO 12 ANILINA AL ACIDO II EXTRA  508 NARANJA,COLECTIVA --- ANILINA AL ACIDO II EXTRA  508 NARANJA,--- ANILINA AL ACIDO II EXTRA  508 NARANJA,230,KG,24.30987
2155302561,ANILINA DIRECTA EXTRA,,,561,CRISOFENINA G,ANILINA DIRECTA EXTRA,21,---,12,,,,,CORRUGADO 12 ANILINA DIRECTA EXTRA  561 CRISOFENINA G,COLECTIVA --- ANILINA DIRECTA EXTRA  561 CRISOFENINA G,--- ANILINA DIRECTA EXTRA  561 CRISOFENINA G,17,KG,70.23706
1420001010,PANTALLA CUBICA 120X120X90 BLANCA CON PABILO,,,,BLANCO,PANT. 12X12X9CM C/PABILO,24,---,8,7501130588800,N/A,27501130588804,,CORRUGADO 8 PANTALLA CUBICA 120X120X90 BLANCA CON PABILO   BLANCO,COLECTIVA --- PANTALLA CUBICA 120X120X90 BLANCA CON PABILO   BLANCO,--- PANTALLA CUBICA 120X120X90 BLANCA CON PABILO   BLANCO,155,PZ,18.80414
1321370071,CIRIO FLOTANTE 7.8 X 3CM,,,,AZUL CLARO,CIRIO FLOTANTE 7.8 X 3CM,24,---,24,7501130588688,N/A,27501130588682,,CORRUGADO 24 CIRIO FLOTANTE 7.8 X 3CM   AZUL CLARO,COLECTIVA --- CIRIO FLOTANTE 7.8 X 3CM   AZUL CLARO,--- CIRIO FLOTANTE 7.8 X 3CM   AZUL CLARO,692,PZ,3.69208
1321390010,CIRIO CILINDRICO 40X250 BLANCO,,,,BLANCO,CIRIO 4X25CM,12,---,20,7501130572106,N/A,17501130572103,,CORRUGADO 20 CIRIO CILINDRICO 40X250 BLANCO   BLANCO,COLECTIVA --- CIRIO CILINDRICO 40X250 BLANCO   BLANCO,--- CIRIO CILINDRICO 40X250 BLANCO   BLANCO,156,PZ,10.29747
1210100010....,CIRIO 51x230 BLANCO ,,,,BLANCO,CIRIO 5.1X23CM,14,---,35,7501130588817,N/A,27501130588811,,CORRUGADO 35 CIRIO 51x230 BLANCO    BLANCO,COLECTIVA --- CIRIO 51x230 BLANCO    BLANCO,--- CIRIO 51x230 BLANCO    BLANCO,#N/D,#N/D,#N/D
.,PANTALLA CILINDRICA CON TRIGO CHICA ,,VAINILLA,,CREMA,PANT. CIL CH C/TRIG C/VAINILLA,30,---,24,7501130585519,N/A,27501130585513,,CORRUGADO 24 PANTALLA CILINDRICA CON TRIGO CHICA  VAINILLA  CREMA,COLECTIVA --- PANTALLA CILINDRICA CON TRIGO CHICA  VAINILLA  CREMA,--- PANTALLA CILINDRICA CON TRIGO CHICA  VAINILLA  CREMA,#N/D,#N/D,#N/D
1441010009,PANTALLA CILINDRICA CON TRIGO MEDIANA,,VAINILLA,,CREMA,PANT. CIL M C/TRIG C/VAINILLA,29,---,12,7501130585526,N/A,27501130585520,,CORRUGADO 12 PANTALLA CILINDRICA CON TRIGO MEDIANA VAINILLA  CREMA,COLECTIVA --- PANTALLA CILINDRICA CON TRIGO MEDIANA VAINILLA  CREMA,--- PANTALLA CILINDRICA CON TRIGO MEDIANA VAINILLA  CREMA,-1,PZ,30.65061
.,PANTALLA CILINDRICA CON TRIGO GRANDE,,VAINILLA,,CREMA,PANT. CIL G C/TRIG C/VAINILLA,29,---,3,7501130585533,N/A,27501130585537,,CORRUGADO 3 PANTALLA CILINDRICA CON TRIGO GRANDE VAINILLA  CREMA,COLECTIVA --- PANTALLA CILINDRICA CON TRIGO GRANDE VAINILLA  CREMA,--- PANTALLA CILINDRICA CON TRIGO GRANDE VAINILLA  CREMA,#N/D,#N/D,#N/D
1321046038,CIRIO C/BAÑO 7 X 17 CM (3),,,,AMARILLO,CIRIO S/A 7X17CM,16,---,18,7501130570164,N/A,27501130570168,,CORRUGADO 18 CIRIO C/BAÑO 7 X 17 CM (3)   AMARILLO,COLECTIVA --- CIRIO C/BAÑO 7 X 17 CM (3)   AMARILLO,--- CIRIO C/BAÑO 7 X 17 CM (3)   AMARILLO,172,PZ,21.26009
1321046115,CIRIO C/BAÑO 7 X 17 CM (3),,,,AZUL FUERTE,CIRIO S/A 7X17CM,16,---,18,7501130584628,N/A,27501130584622,,CORRUGADO 18 CIRIO C/BAÑO 7 X 17 CM (3)   AZUL FUERTE,COLECTIVA --- CIRIO C/BAÑO 7 X 17 CM (3)   AZUL FUERTE,--- CIRIO C/BAÑO 7 X 17 CM (3)   AZUL FUERTE,137,PZ,15.57335
1321046084,CIRIO C/BAÑO 7 X 17 CM (3),,,,VERDE LIMON,CIRIO S/A 7X17CM,16,---,18,7501130584291,N/A,27501130584295,,CORRUGADO 18 CIRIO C/BAÑO 7 X 17 CM (3)   VERDE LIMON,COLECTIVA --- CIRIO C/BAÑO 7 X 17 CM (3)   VERDE LIMON,--- CIRIO C/BAÑO 7 X 17 CM (3)   VERDE LIMON,42,PZ,16.37865
2201660041,PLASTILINA ESCULTOR BARRA 200G ,,,,TERRACOTA,PLAST. ESCULTOR 200G,20,---,100,7501130588848,N/A,27501130588842,,CORRUGADO 100 PLASTILINA ESCULTOR BARRA 200G    TERRACOTA,COLECTIVA --- PLASTILINA ESCULTOR BARRA 200G    TERRACOTA,--- PLASTILINA ESCULTOR BARRA 200G    TERRACOTA,1294,PZ,3.23955
2201660085,PLASTILINA ESCULTOR BARRA 200G ,,,,VERDE OSCURO,PLAST. ESCULTOR 200G,20,---,100,7501130588831,N/A,27501130588835,,CORRUGADO 100 PLASTILINA ESCULTOR BARRA 200G    VERDE OSCURO,COLECTIVA --- PLASTILINA ESCULTOR BARRA 200G    VERDE OSCURO,--- PLASTILINA ESCULTOR BARRA 200G    VERDE OSCURO,-98,PZ,3.82584
1321002055,CIRIO C/BAÑO 7 X 11 CM (2),,,,TURQUESA,CIRIO S/A 7X11CM ,17,---,32,7501130582129,N/A,27501130582123,,CORRUGADO 32 CIRIO C/BAÑO 7 X 11 CM (2)   TURQUESA,COLECTIVA --- CIRIO C/BAÑO 7 X 11 CM (2)   TURQUESA,--- CIRIO C/BAÑO 7 X 11 CM (2)   TURQUESA,147,PZ,11.95714
3000009011,TEA LIGHT CAJA C/50 PZS,,,,CREMA,TEA LIGHT CAJA C/50 PZS,23,1,10,7501130584550,N/A,27501130584554,,CORRUGADO 10 TEA LIGHT CAJA C/50 PZS   CREMA,COLECTIVA 1 TEA LIGHT CAJA C/50 PZS   CREMA,1 TEA LIGHT CAJA C/50 PZS   CREMA,562,PZ,32.42994
3000009012,TEA LIGHT CAJA C/50 PZS,,,,ROJO,TEA LIGHT CAJA C/50 PZS,23,1,10,7501130584536,N/A,27501130584530,,CORRUGADO 10 TEA LIGHT CAJA C/50 PZS   ROJO,COLECTIVA 1 TEA LIGHT CAJA C/50 PZS   ROJO,1 TEA LIGHT CAJA C/50 PZS   ROJO,73,PZ,32.44333
1321570FM0,VELA ESPI CAJA C/5 ADVIENTO FANT-MIGUEL,,,,VARIOS,VELA ESPI CAJA C/5 ADVIENTO FANT-MIGUEL,39,5,40,0110098130012,N/A,20110098130016,,CORRUGADO 40 VELA ESPI CAJA C/5 ADVIENTO FANT-MIGUEL   VARIOS,COLECTIVA 5 VELA ESPI CAJA C/5 ADVIENTO FANT-MIGUEL   VARIOS,5 VELA ESPI CAJA C/5 ADVIENTO FANT-MIGUEL   VARIOS,-15992,PZ,9.18875
1320891250,VELA ESPIRAL C/12 FM S/E,,,,ROSA,VELA ESPIRAL C/12 FM  S/E,25,12,16,N/A,N/A,27501130588866,,CORRUGADO 16 VELA ESPIRAL C/12 FM S/E   ROSA,COLECTIVA 12 VELA ESPIRAL C/12 FM S/E   ROSA,12 VELA ESPIRAL C/12 FM S/E   ROSA,12,PZ,20.795
1320891210,VELA ESPIRAL C/12 FM S/E,,,,BLANCO,VELA ESPIRAL C/12 FM  S/E,25,12,16,N/A,N/A,27501130588873,,CORRUGADO 16 VELA ESPIRAL C/12 FM S/E   BLANCO,COLECTIVA 12 VELA ESPIRAL C/12 FM S/E   BLANCO,12 VELA ESPIRAL C/12 FM S/E   BLANCO,-372,PZ,20.04
1320890237FM,VELA ESPIRAL C/12 FM S/E,,,,CREMA,VELA ESPIRAL C/12 FM  S/E,25,12,16,N/A,N/A,27501130588941,,CORRUGADO 16 VELA ESPIRAL C/12 FM S/E   CREMA,COLECTIVA 12 VELA ESPIRAL C/12 FM S/E   CREMA,12 VELA ESPIRAL C/12 FM S/E   CREMA,7,PZ,19.09857
1320890271,VELA ESPIRAL C/12 FM S/E,,,,AZUL CLARO,VELA ESPIRAL C/12 FM  S/E,25,12,16,N/A,N/A,27501130588880,,CORRUGADO 16 VELA ESPIRAL C/12 FM S/E   AZUL CLARO,COLECTIVA 12 VELA ESPIRAL C/12 FM S/E   AZUL CLARO,12 VELA ESPIRAL C/12 FM S/E   AZUL CLARO,12,PZ,9.71833
1320891263,VELA ESPIRAL C/12 FM S/E,,,,MORADO,VELA ESPIRAL C/12 FM  S/E,25,12,16,N/A,N/A,27501130588897,,CORRUGADO 16 VELA ESPIRAL C/12 FM S/E   MORADO,COLECTIVA 12 VELA ESPIRAL C/12 FM S/E   MORADO,12 VELA ESPIRAL C/12 FM S/E   MORADO,-1090,PZ,24.3879
1320891260,VELA ESPIRAL C/12 FM S/E,,,,ROJO,VELA ESPIRAL C/12 FM  S/E,25,12,16,N/A,N/A,27501130588903,,CORRUGADO 16 VELA ESPIRAL C/12 FM S/E   ROJO,COLECTIVA 12 VELA ESPIRAL C/12 FM S/E   ROJO,12 VELA ESPIRAL C/12 FM S/E   ROJO,-1681,PZ,21.18213
1320891238,VELA ESPIRAL C/12 FM S/E,,,,AMARILLO,VELA ESPIRAL C/12 FM  S/E,25,12,16,N/A,N/A,27501130588910,,CORRUGADO 16 VELA ESPIRAL C/12 FM S/E   AMARILLO,COLECTIVA 12 VELA ESPIRAL C/12 FM S/E   AMARILLO,12 VELA ESPIRAL C/12 FM S/E   AMARILLO,12,PZ,23.5125
1320891285,VELA ESPIRAL C/12 FM S/E,,,,VERDE OSCURO,VELA ESPIRAL C/12 FM  S/E,25,12,16,N/A,N/A,27501130588927,,CORRUGADO 16 VELA ESPIRAL C/12 FM S/E   VERDE OSCURO,COLECTIVA 12 VELA ESPIRAL C/12 FM S/E   VERDE OSCURO,12 VELA ESPIRAL C/12 FM S/E   VERDE OSCURO,24,PZ,21.6475
1320891264,VELA ESPIRAL C/12 FM S/E,,,,FIUSHA,VELA ESPIRAL C/12 FM  S/E,25,12,16,N/A,N/A,27501130588934,,CORRUGADO 16 VELA ESPIRAL C/12 FM S/E   FIUSHA,COLECTIVA 12 VELA ESPIRAL C/12 FM S/E   FIUSHA,12 VELA ESPIRAL C/12 FM S/E   FIUSHA,15,PZ,28.806
1320890210,VELA ESPIRAL C/12 FM ,,,,BLANCO,VELA ESPIRAL C/12 FM ,21,12,16,0110098080034,N/A,20110098080038,,CORRUGADO 16 VELA ESPIRAL C/12 FM    BLANCO,COLECTIVA 12 VELA ESPIRAL C/12 FM    BLANCO,12 VELA ESPIRAL C/12 FM    BLANCO,-2468,PZ,24.61393
1320890237,VELA ESPIRAL C/12 FM ,,,,CREMA,VELA ESPIRAL C/12 FM ,21,12,16,0110098080041,N/A,20110098080045,,CORRUGADO 16 VELA ESPIRAL C/12 FM    CREMA,COLECTIVA 12 VELA ESPIRAL C/12 FM    CREMA,12 VELA ESPIRAL C/12 FM    CREMA,-561,PZ,26.00533
